arm,true_grammar,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,wb_gain_bgr,boundaries_spanned,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,verdict_002,aggregate_002,coverage_002,renormalised_002,ink002_agreement,ink002_agr_absolute,ink002_agr_relationship,ink002_gain_b,ink002_gain_g,ink002_gain_r,ink002_implied_b,ink002_implied_g,ink002_implied_r,ink002_gain_in_bounds,ink002_relationship_applicable,ink002_n_inks,ink002_n_clipped,ink002_rank_corr
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,4,bar-cascade-001,0.6083,candidate,0.6083,1.0,0.6083,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,4,bar-cascade-001,0.5862,candidate,0.5862,1.0,0.5862,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,3,bar-cascade-001,0.5947,candidate,0.5947,1.0,0.5947,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,4,bar-cascade-001,0.4674,candidate,0.4674,1.0,0.4674,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,3,bar-cascade-001,0.5727,candidate,0.5727,1.0,0.5727,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,4,bar-cascade-001,0.5857,candidate,0.5857,1.0,0.5857,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.5,0.0,none,,,4,bar-cascade-001,0.4371,candidate,0.4371,1.0,0.4371,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,4,bar-cascade-001,0.7944,identified,0.7944,1.0,0.7944,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,4,bar-cascade-001,0.5693,candidate,0.5693,1.0,0.5693,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,4,bar-cascade-001,0.4636,candidate,0.4636,1.0,0.4636,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,3,bar-cascade-001,0.5588,candidate,0.5588,1.0,0.5588,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,3,bar-cascade-001,0.5436,candidate,0.5436,1.0,0.5436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,3,bar-cascade-001,0.5031,candidate,0.5031,1.0,0.5031,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,3,bar-cascade-001,0.5787,candidate,0.5787,1.0,0.5787,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.5,0.0,none,,,3,bar-cascade-001,0.4684,candidate,0.4684,1.0,0.4684,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.546,candidate,0.546,1.0,0.546,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,3,bar-cascade-001,0.5847,candidate,0.5847,1.0,0.5847,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.709,identified,0.709,1.0,0.709,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.5739,candidate,0.5739,1.0,0.5739,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.5712,candidate,0.5712,1.0,0.5712,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.5627,candidate,0.5627,1.0,0.5627,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.5719,candidate,0.5719,1.0,0.5719,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.5,0.0,none,,,4,bar-cascade-001,0.6229,candidate,0.6229,1.0,0.6229,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5556,candidate,0.5556,1.0,0.5556,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5343,candidate,0.5343,1.0,0.5343,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5758,candidate,0.5758,1.0,0.5758,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.4395,candidate,0.4395,1.0,0.4395,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5878,candidate,0.5878,1.0,0.5878,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5793,candidate,0.5793,1.0,0.5793,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.6797,candidate,0.6797,1.0,0.6797,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.75,0.0,none,,,4,bar-cascade-001,0.5844,candidate,0.5844,1.0,0.5844,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.5908,candidate,0.5908,1.0,0.5908,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.545,candidate,0.545,1.0,0.545,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.5075,candidate,0.5075,1.0,0.5075,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.5965,candidate,0.5965,1.0,0.5965,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.5508,candidate,0.5508,1.0,0.5508,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.4916,candidate,0.4916,1.0,0.4916,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.5829,candidate,0.5829,1.0,0.5829,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,0.75,0.0,none,,,4,bar-cascade-001,0.6015,candidate,0.6015,1.0,0.6015,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.5247,candidate,0.5247,1.0,0.5247,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.6493,candidate,0.6493,1.0,0.6493,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.5973,candidate,0.5973,1.0,0.5973,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.5684,candidate,0.5684,1.0,0.5684,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.4764,candidate,0.4764,1.0,0.4764,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.698,candidate,0.698,1.0,0.698,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.6065,candidate,0.6065,1.0,0.6065,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,0.75,0.0,none,,,4,bar-cascade-001,0.4673,candidate,0.4673,1.0,0.4673,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.5939,candidate,0.5939,1.0,0.5939,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.5705,candidate,0.5705,1.0,0.5705,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,1.0,0.0,none,,,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.8663,identified,0.8663,1.0,0.8663,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.5451,candidate,0.5451,1.0,0.5451,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.5855,candidate,0.5855,1.0,0.5855,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.5746,candidate,0.5746,1.0,0.5746,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.5666,candidate,0.5666,1.0,0.5666,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.6387,candidate,0.6387,1.0,0.6387,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,1,1.0,0.0,none,,,4,bar-cascade-001,0.8678,identified,0.8678,1.0,0.8678,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.5805,candidate,0.5805,1.0,0.5805,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,2,1.0,0.0,none,,,4,bar-cascade-001,0.5995,candidate,0.5995,1.0,0.5995,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,2,bar-cascade-001,0.3437,not_recognised,0.3437,1.0,0.3437,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,0.7778,1.1606,0.948,1.2857,0.8616,1.0549,True,True,13,0,0.3994
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,1,bar-cascade-001,0.154,not_recognised,0.154,0.4,0.385,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,2,0,-1.0
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,1,bar-cascade-001,0.3776,not_recognised,0.3776,1.0,0.3776,not_recognised,0.116,1.0,0.116,0.1205,0.0,0.1205,1.5194,1.1095,0.8721,0.6582,0.9013,1.1467,True,True,13,0,0.3806
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,1,bar-cascade-001,0.3513,not_recognised,0.3513,1.0,0.3513,not_recognised,0.1078,1.0,0.1078,0.112,0.0,0.112,1.5194,1.0966,0.7867,0.6582,0.9119,1.2712,True,True,13,0,0.3843
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,2,bar-cascade-001,0.2385,not_recognised,0.2385,0.4,0.5963,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.775,1.0,2.3075,0.5634,1.0,0.4334,False,False,5,0,-0.1
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,1,bar-cascade-001,0.3542,not_recognised,0.3542,1.0,0.3542,not_recognised,0.1178,1.0,0.1178,0.1224,0.0,0.1224,1.5194,1.1066,0.8551,0.6582,0.9037,1.1695,True,True,13,0,0.3862
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,2,bar-cascade-001,0.3085,not_recognised,0.3085,1.0,0.3085,not_recognised,0.1556,1.0,0.1556,0.1616,0.0,0.1616,1.5194,1.125,0.8676,0.6582,0.8889,1.1525,True,True,13,0,0.3862
surface_001,bar-cascade-001,,0,0.05,30.0,none,,,1,bar-cascade-001,0.3133,not_recognised,0.3133,1.0,0.3133,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.5194,1.1522,4.0962,0.6582,0.8679,0.2441,False,False,13,0,0.3674
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,1,bar-cascade-001,0.1524,not_recognised,0.1524,0.4,0.3809,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,2,0,-1.0
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,2,bar-cascade-001,0.1476,not_recognised,0.1476,0.4,0.369,not_recognised,0.1232,1.0,0.1232,0.1279,0.0,0.1279,1.5194,1.1157,0.8721,0.6582,0.8963,1.1467,True,True,13,0,0.3975
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,2,bar-cascade-001,0.2849,not_recognised,0.2849,1.0,0.2849,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9334,2.5648,1.0,0.5172,0.3899,False,False,4,0,-0.2667
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,2,bar-cascade-001,0.2639,not_recognised,0.2639,0.4,0.6598,not_recognised,0.1199,1.0,0.1199,0.1242,0.0,0.1242,1.4737,1.06,0.7931,0.6786,0.9434,1.2609,True,True,14,0,0.3935
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,2,bar-cascade-001,0.3192,not_recognised,0.3192,1.0,0.3192,not_recognised,0.0854,1.0,0.0854,0.0887,0.0,0.0887,1.5194,1.1672,0.9219,0.6582,0.8567,1.0847,True,True,13,0,0.3881
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,1,bar-cascade-001,0.313,not_recognised,0.313,1.0,0.313,not_recognised,0.1526,1.0,0.1526,0.1584,0.0,0.1584,1.5194,1.1157,0.8676,0.6582,0.8963,1.1525,True,True,13,0,0.3843
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,1,bar-cascade-001,0.1546,not_recognised,0.1546,0.4,0.3865,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,2,0,-1.0
surface_001,bar-cascade-001,,1,0.05,30.0,none,,,1,bar-cascade-001,0.3648,not_recognised,0.3648,1.0,0.3648,not_recognised,0.0789,1.0,0.0789,0.0819,0.0,0.0819,1.5194,1.1725,0.9416,0.6582,0.8529,1.062,True,True,13,0,0.3938
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,2,bar-cascade-001,0.3656,not_recognised,0.3656,1.0,0.3656,not_recognised,0.0911,1.0,0.0911,0.0947,0.0,0.0947,1.5194,1.1776,0.9555,0.6582,0.8492,1.0465,True,True,13,0,0.3843
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.1554,not_recognised,0.1554,0.4,0.3885,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,2,0,-1.0
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.4421,candidate,0.4421,1.0,0.4421,not_recognised,0.1186,1.0,0.1186,0.1232,0.0,0.1232,1.5194,1.1157,0.8776,0.6582,0.8963,1.1395,True,True,13,0,0.3843
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.415,candidate,0.415,1.0,0.415,not_recognised,0.1435,1.0,0.1435,0.149,0.0,0.149,1.5194,1.1522,0.9219,0.6582,0.8679,1.0847,True,True,13,0,0.3674
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.4419,candidate,0.4419,1.0,0.4419,not_recognised,0.122,1.0,0.122,0.1267,0.0,0.1267,1.5194,1.1673,0.9219,0.6582,0.8567,1.0847,True,True,13,0,0.3674
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.4297,candidate,0.4297,1.0,0.4297,not_recognised,0.0948,1.0,0.0948,0.0985,0.0,0.0985,1.5194,1.1776,0.9555,0.6582,0.8492,1.0465,True,True,13,0,0.3843
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.2812,not_recognised,0.2812,1.0,0.2812,not_recognised,0.1178,1.0,0.1178,0.1224,0.0,0.1224,1.5194,1.1066,0.8551,0.6582,0.9037,1.1695,True,True,13,0,0.3768
surface_001,bar-cascade-001,,2,0.05,30.0,none,,,1,bar-cascade-001,0.3089,not_recognised,0.3089,1.0,0.3089,not_recognised,0.1194,1.0,0.1194,0.124,0.0,0.124,1.5194,1.1066,0.8551,0.6582,0.9037,1.1695,True,True,13,0,0.3975
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.3642,not_recognised,0.3642,1.0,0.3642,not_recognised,0.1195,1.0,0.1195,0.1241,0.0,0.1241,1.5194,1.125,0.8776,0.6582,0.8889,1.1395,True,True,13,0,0.3768
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.1518,not_recognised,0.1518,0.4,0.3794,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1286,1.0,1.0,0.8861,1.0,True,True,5,0,0.1
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.1515,not_recognised,0.1515,0.4,0.3788,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0967,1.0,1.0,0.4769,1.0,False,False,3,0,-0.6667
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.2857,not_recognised,0.2857,1.0,0.2857,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9334,2.5648,1.0,0.5172,0.3899,False,False,4,0,-0.2667
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.3689,not_recognised,0.3689,1.0,0.3689,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.5194,1.1277,4.0962,0.6582,0.8867,0.2441,False,False,13,0,0.3881
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.1546,not_recognised,0.1546,0.4,0.3865,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,3,0,-0.6667
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.1619,not_recognised,0.1619,0.4,0.4047,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,3,0,0.1667
surface_001,bar-cascade-001,,0,0.1,30.0,none,,,2,bar-cascade-001,0.408,candidate,0.408,1.0,0.408,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.5194,1.1725,4.0962,0.6582,0.8529,0.2441,False,False,13,0,0.3881
